IP_present,url_length,dots_in_url,domain_length,number_of_domains,hyphen_count_in_domain,digits_count_in_domain,largest_domain_length,avg_domain_length,directory_length,sub_directory_count,largest_directory_length,avg_directory_length,suspicious_TLD,file_name_length,dots_file_name,delims_file_name,argument_length,number_of_arguments,largest_arg_length,max_delims_in_args,created_days_ago,updated_days_ago,expiration_days_remain,zipcode,label
0.0,57.0,4.0,21.0,4.0,0.0,0.0,8.0,4.5,27.0,3.0,9.0,7.7,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,595.0,20.0,29.0,-1.0,0.0
0.0,34.0,1.0,15.0,2.0,0.0,0.0,11.0,7.0,19.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,4.0,13.0,85260.0,1.0
0.0,21.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,9.0,33.0,-1.0,0.0
0.0,18.0,1.0,17.0,2.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,8.0,22.0,85016.0,0.0
0.0,23.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,4.0,59.0,85260.0,0.0
0.0,47.0,4.0,22.0,4.0,0.0,0.0,8.0,4.8,11.0,1.0,9.0,9.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,780.0,88.0,72.0,-1.0,0.0
0.0,21.0,2.0,21.0,3.0,1.0,0.0,13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,6.0,152.0,-1.0,0.0
0.0,27.0,2.0,17.0,2.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,676.0,241.0,55.0,-1.0,0.0
0.0,18.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,64.0,1.0,26.0,2.0,0.0,0.0,22.0,12.5,38.0,5.0,8.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,30.0,3.0,-1.0,1.0
0.0,18.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,6.0,88.0,-1.0,0.0
0.0,17.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1.0,30.0,68127.0,0.0
0.0,50.0,2.0,28.0,3.0,0.0,0.0,21.0,8.7,22.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,14.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,74.0,1.0,24.0,2.0,0.0,0.0,20.0,11.5,50.0,6.0,12.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,45.0,22.0,820.0,1.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,18.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,39.0,1.0,15.0,2.0,0.0,0.0,11.0,7.0,24.0,3.0,10.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,36.0,3.0,16.0,3.0,0.0,0.0,9.0,4.7,11.0,2.0,4.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,266.0,24.0,8.0,-1.0,1.0
0.0,14.0,1.0,13.0,2.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,19.0,12.0,-1.0,0.0
0.0,76.0,6.0,15.0,3.0,0.0,3.0,7.0,4.3,53.0,7.0,13.0,6.4,0.0,2.0,0.0,0.0,6.0,1.0,5.0,0.0,266.0,23.0,8.0,-1.0,1.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,75.0,9.0,-1.0,0.0
0.0,16.0,3.0,15.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,26.0,16.0,-1.0,0.0
0.0,23.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,11.0,20.0,-1.0,0.0
0.0,57.0,3.0,24.0,3.0,0.0,0.0,16.0,7.3,24.0,3.0,14.0,6.7,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,7.0,54.0,-1.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,148.0,10.0,-1.0,0.0
0.0,45.0,2.0,12.0,3.0,0.0,0.0,6.0,3.3,33.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,17.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,90.0,74.0,-1.0,0.0
0.0,22.0,1.0,17.0,2.0,0.0,0.0,13.0,8.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,86.0,1.0,26.0,2.0,0.0,0.0,22.0,12.5,60.0,4.0,40.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,37.0,1.0,14.0,2.0,0.0,0.0,11.0,6.5,23.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,115.0,-1.0,1.0
0.0,78.0,2.0,18.0,3.0,0.0,0.0,11.0,5.3,60.0,4.0,32.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,64.0,2.0,14.0,2.0,0.0,0.0,10.0,6.5,40.0,5.0,12.0,6.8,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,39.0,2.0,9.0,2.0,0.0,0.0,5.0,4.0,17.0,2.0,9.0,7.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,11.0,19.0,1216.0,1.0
0.0,17.0,2.0,17.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,4.0,26.0,-1.0,0.0
0.0,60.0,3.0,18.0,4.0,0.0,0.0,6.0,3.8,42.0,4.0,13.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,55.0,265.0,-1.0,1.0
0.0,51.0,3.0,12.0,3.0,0.0,0.0,5.0,3.3,24.0,3.0,10.0,6.7,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-1.0,0.0
0.0,118.0,2.0,27.0,3.0,0.0,0.0,20.0,8.3,91.0,9.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,7.0,23.0,-1.0,0.0
0.0,23.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,17.0,172.0,-1.0,0.0
0.0,32.0,3.0,16.0,3.0,0.0,0.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,679.0,13.0,52.0,-1.0,0.0
0.0,34.0,2.0,15.0,3.0,0.0,0.0,8.0,4.3,19.0,4.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,24.0,10.0,-1.0,1.0
0.0,37.0,3.0,30.0,3.0,0.0,0.0,23.0,9.3,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,23.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,5.0,26.0,-1.0,0.0
0.0,23.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,193.0,28.0,-1.0,0.0
0.0,36.0,3.0,21.0,3.0,0.0,0.0,13.0,6.3,5.0,1.0,3.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,263.0,31.0,11.0,85260.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,14.0,13.0,2451.0,0.0
0.0,43.0,3.0,9.0,2.0,0.0,2.0,5.0,4.0,32.0,2.0,27.0,14.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,14.0,6.0,-1.0,1.0
0.0,142.0,9.0,15.0,3.0,0.0,0.0,7.0,4.3,116.0,5.0,60.0,22.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,59.0,7.0,-1.0,0.0
0.0,46.0,1.0,16.0,2.0,0.0,0.0,9.0,7.5,30.0,4.0,11.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,54.0,2.0,16.0,2.0,0.0,1.0,12.0,7.5,32.0,4.0,10.0,6.8,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,279.0,6.0,25.0,-1.0,1.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,90.0,118.0,-1.0,0.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,48.0,12.0,-1.0,0.0
0.0,256.0,3.0,29.0,3.0,0.0,1.0,13.0,9.0,18.0,2.0,12.0,7.5,0.0,0.0,0.0,0.0,209.0,2.0,3.0,0.0,583.0,66.0,87.0,-1.0,1.0
0.0,30.0,2.0,29.0,3.0,3.0,0.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,30.0,85016.0,0.0
0.0,26.0,2.0,21.0,3.0,0.0,0.0,14.0,6.3,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,17.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,33.0,144.0,981081226.0,0.0
0.0,47.0,3.0,18.0,3.0,0.0,0.0,12.0,5.3,17.0,2.0,10.0,7.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,1.0
0.0,14.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,4.0,58.0,-1.0,0.0
0.0,34.0,3.0,33.0,4.0,0.0,0.0,23.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,25.0,88.0,-1.0,0.0
0.0,37.0,4.0,19.0,4.0,0.0,1.0,7.0,4.0,9.0,1.0,7.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,11.0,1.0,11.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,48.0,4.0,26.0,4.0,0.0,0.0,10.0,5.8,12.0,2.0,5.0,4.5,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,14.0,1.0,13.0,2.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,50.0,120.0,1803.0,0.0
0.0,13.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,53.0,7.0,631.0,0.0
0.0,50.0,3.0,22.0,4.0,1.0,0.0,11.0,4.8,9.0,2.0,4.0,3.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,67.0,3.0,35.0,3.0,0.0,0.0,15.0,11.0,23.0,2.0,11.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,250.0,9.0,24.0,-1.0,1.0
0.0,25.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,6.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,18.0,18.0,92821.0,0.0
0.0,31.0,2.0,30.0,3.0,0.0,0.0,22.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,28.0,5.0,-1.0,0.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,73.0,59.0,-1.0,0.0
0.0,27.0,3.0,27.0,4.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,-4.0,-1.0,0.0
0.0,27.0,3.0,13.0,3.0,0.0,0.0,5.0,3.7,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,599.0,20.0,10.0,-1.0,0.0
0.0,39.0,3.0,27.0,3.0,1.0,0.0,13.0,8.3,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,281.0,15.0,54.0,981081226.0,1.0
0.0,32.0,4.0,19.0,4.0,0.0,0.0,9.0,4.0,4.0,1.0,2.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-1.0,1.0
0.0,23.0,2.0,23.0,3.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,13.0,49.0,-1.0,0.0
0.0,35.0,2.0,24.0,2.0,0.0,0.0,21.0,11.5,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,573.0,27.0,5.0,-1.0,1.0
0.0,54.0,1.0,13.0,2.0,0.0,0.0,9.0,6.0,41.0,5.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,16.0,454450.0,1.0
0.0,16.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,6.0,24.0,-1.0,0.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,6.0,24.0,921501610.0,0.0
0.0,89.0,3.0,23.0,3.0,0.0,0.0,15.0,7.0,50.0,3.0,32.0,15.3,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,51.0,4.0,14.0,3.0,0.0,0.0,6.0,4.0,18.0,3.0,6.0,4.7,0.0,9.0,1.0,0.0,10.0,1.0,7.0,1.0,665.0,18.0,35.0,1508512.0,0.0
0.0,21.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,6.0,13.0,80205.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,-1.0,0.0
0.0,45.0,4.0,15.0,3.0,0.0,0.0,8.0,4.3,10.0,2.0,6.0,3.5,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,54.0,3.0,25.0,3.0,0.0,0.0,17.0,7.7,6.0,1.0,4.0,4.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,497.0,10.0,21.0,85016.0,1.0
0.0,19.0,1.0,18.0,2.0,0.0,0.0,14.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,20.0,7.0,1803.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,15.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,5.0,79.0,-1.0,0.0
0.0,39.0,3.0,16.0,3.0,0.0,0.0,8.0,4.7,10.0,1.0,8.0,8.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,723.0,69.0,7.0,-1.0,0.0
0.0,14.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,78.0,4.0,18.0,4.0,0.0,0.0,8.0,3.8,29.0,2.0,23.0,13.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,593.0,4.0,24.0,-1.0,0.0
0.0,47.0,3.0,30.0,3.0,0.0,0.0,22.0,9.3,8.0,1.0,6.0,6.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,310.0,5.0,24.0,-1.0,1.0
0.0,20.0,2.0,20.0,3.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,14.0,13.0,2451.0,0.0
0.0,28.0,2.0,28.0,3.0,2.0,0.0,20.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,32.0,9.0,1508512.0,0.0
0.0,39.0,4.0,21.0,4.0,0.0,1.0,8.0,4.5,9.0,1.0,7.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,13.0,2.0,12.0,3.0,0.0,0.0,4.0,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,59.0,233.0,-1.0,0.0
0.0,37.0,3.0,17.0,3.0,1.0,3.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,430.0,0.0,27.0,-1.0,1.0
0.0,19.0,2.0,18.0,3.0,1.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,10.0,21.0,-1.0,0.0
0.0,24.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,8.0,22.0,-1.0,0.0
0.0,34.0,2.0,13.0,2.0,0.0,0.0,10.0,6.0,14.0,2.0,7.0,5.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,8.0,19.0,-1.0,0.0
0.0,17.0,2.0,10.0,3.0,0.0,0.0,3.0,2.7,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,12.0,2.0,11.0,3.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,27.0,7.0,92821.0,0.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,9.0,56.0,7306.0,0.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,1.0,156.0,-1.0,0.0
0.0,60.0,1.0,23.0,2.0,0.0,0.0,19.0,11.0,37.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,91.0,0.0,-1.0,1.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,20.0,3.0,19.0,4.0,1.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,16.0,45.0,-1.0,0.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,18.0,45.0,-1.0,0.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,8.0,24.0,-1.0,0.0
0.0,94.0,4.0,16.0,3.0,0.0,0.0,9.0,4.7,54.0,5.0,27.0,9.6,0.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,181.0,24.0,1.0,-1.0,1.0
0.0,18.0,3.0,18.0,4.0,0.0,0.0,8.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,6.0,9.0,-1.0,0.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,19.0,11.0,-1.0,0.0
0.0,106.0,3.0,23.0,4.0,0.0,0.0,11.0,5.0,35.0,5.0,9.0,5.8,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,144.0,13.0,-1.0,0.0
0.0,59.0,2.0,28.0,2.0,0.0,0.0,24.0,13.5,16.0,3.0,7.0,4.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,144.0,5.0,39.0,47170.0,1.0
0.0,27.0,2.0,27.0,3.0,0.0,0.0,19.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,23.0,19.0,-1.0,0.0
0.0,46.0,3.0,18.0,3.0,0.0,0.0,10.0,5.3,13.0,2.0,7.0,5.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,628.0,10.0,102.0,80201.0,0.0
0.0,20.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,9.0,22.0,1803.0,0.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,31.0,-1.0,0.0
0.0,33.0,3.0,22.0,3.0,1.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,575.0,151.0,4.0,-1.0,0.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,3.0,32.0,-1.0,0.0
0.0,16.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,120.0,37.0,-1.0,0.0
0.0,19.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,35.0,16.0,-1.0,0.0
0.0,20.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,7.0,24.0,631.0,0.0
0.0,24.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,14.0,21.0,-1.0,0.0
0.0,92.0,5.0,15.0,2.0,0.0,0.0,11.0,7.0,53.0,5.0,23.0,9.4,0.0,13.0,1.0,0.0,11.0,2.0,6.0,0.0,554.0,8.0,25.0,-1.0,1.0
0.0,33.0,3.0,23.0,3.0,1.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,4.0,-1.0,0.0
